,city,job_title,company_name,location,description,salaryCountType,salaryAmount
20,Sydney,Senior Data Scientist,Hudson,Sydney NSW,"['Your', 'current', 'country', 'Hudson', 'in', 'other', 'countriesnGlobal', 'home', 'Hudson', 'in', 'other', 'countries', 'Global', 'home', 'Talent', 'Management', 'Latest', 'Thinking', 'About', 'Us', 'Contact', 'Us', 'My', 'shortlistrntttttttjobs', 'Develop', 'manage', 'manipulate', 'and', 'extract', 'within', 'large', 'data', 'sets', 'and', 'build', 'statistical', 'models', 'in', 'turn', 'driving', 'innovation', 'and', 'new', 'revenue', 'streams', 'Engage', 'and', 'influence', 'internal', 'and', 'external', 'stakeholders', 'from', 'a', 'variety', 'of', 'different', 'business', 'units', 'including', 'Marketing', 'Risk', 'and', 'Digital', 'Minimum', '7', 'years', 'commercial', 'experience', 'in', 'a', 'Data', 'Science', 'Worked', 'with', 'R', 'Python', 'or', 'other', 'opensource', 'tools', 'Expert', 'SQL', 'skills', 'data', 'modelling', 'skills', 'and', 'machine', 'learning', 'programming', 'capability', 'Strong', 'written', 'and', 'verbal', 'communication', 'strong', 'problem', 'solving', 'and', 'presentation', 'skills', 'Degree', 'in', 'Computer', 'Science', 'Statistics', 'or', 'Mathematics', 'as', 'a', 'base', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'Dropbox', 'baseUrl', 'httpswwwdropboxcom', 'rntttnnnnChoose', 'from', 'Dropbox', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'Dropbox', 'baseUrl', 'httpswwwdropboxcom', 'rntttttnnnnChoose', 'from', 'Dropbox', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'DropboxOtherFile', 'baseUrl', 'httpswwwdropboxcom', 'rntttnnnnChoose', 'from', 'Dropbox', 'Senior', 'Data', 'ScientistnSydney', 'NSW', 'Australia', 'Privacy', 'policy', 'Accessibility', 'statement']",year,140000.0
21,Sydney,Senior Data Science,Hudson,Sydney NSW,"['Your', 'current', 'country', 'Hudson', 'in', 'other', 'countriesnGlobal', 'home', 'Hudson', 'in', 'other', 'countries', 'Global', 'home', 'Talent', 'Management', 'Latest', 'Thinking', 'About', 'Us', 'Contact', 'Us', 'My', 'shortlistrntttttttjobs', 'developing', 'and', 'implementing', 'predictive', 'models', 'and', 'optimization', 'algorithms', 'that', 'provides', 'actionable', 'insights', 'to', 'our', 'business', 'partners', 'Act', 'as', 'an', 'internal', 'consultant', 'to', 'the', 'business', 'on', 'data', 'driven', 'decision', 'making', 'and', 'insights', 'Develop', 'differentiated', 'pricing', 'models', 'and', 'educate', 'stakeholders', 'on', 'findings', 'Discover', 'trends', 'and', 'patterns', 'within', 'complex', 'data', 'and', 'present', 'findings', 'to', 'time', 'poor', 'stakeholders', 'in', 'a', 'simple', 'fashion', 'Produce', 'creative', 'data', 'visualizations', 'and', 'intuitive', 'graphics', 'to', 'present', 'complex', 'analytics', 'to', 'a', 'nontechnical', 'audience', 'Leverage', 'stateoftheart', 'data', 'mining', 'and', 'machine', 'learning', 'tools', 'and', 'methodologies', 'to', 'drive', 'improved', 'business', 'decisions', 'Document', 'and', 'articulate', 'key', 'learnings', 'from', 'the', 'data', 'mining', 'exercises', 'Experience', 'manipulating', 'and', 'modelling', 'large', 'data', 'sets', 'using', 'data', 'science', 'and', 'statistical', 'techniques', 'Applied', 'knowledge', 'of', 'data', 'science', 'techniques', 'Sound', 'knowledge', 'of', 'statistical', 'methods', 'and', 'techniques', 'including', 'logistic', 'and', 'linear', 'regression', 'Proven', 'experience', 'of', 'applying', 'these', 'skills', 'within', 'BankingFinancial', 'Services', 'Insuranceactuary', 'environment', 'would', 'be', 'highly', 'regarded', 'looking', 'for', 'a', 'minimum', 'of', '3', 'years', 'experience', 'Experience', 'of', 'using', 'SAS', 'SQL', 'R', 'andor', 'Python', 'Handson', 'experience', 'with', 'Business', 'Intelligence', 'tools', 'like', 'QlikTableauPower', 'BI', 'is', 'highly', 'desirable', 'Exposure', 'to', 'Big', 'Data', 'technologies', 'like', 'Hadoop', 'Spark', 'Hive', 'etc', 'is', 'a', 'plus', 'Strong', 'stakeholder', 'management', 'skills', 'including', 'advanced', 'PowerPoint', 'and', 'presentation', 'skills', 'Tertiary', 'qualified', 'in', 'a', 'quantitative', 'discipline', 'involving', 'strong', 'statistics', 'and', 'or', 'data', 'Post', 'graduate', 'qualifications', 'and', 'experience', 'of', 'machine', 'learning', 'would', 'be', 'highly', 'regarded', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'Dropbox', 'baseUrl', 'httpswwwdropboxcom', 'rntttnnnnChoose', 'from', 'Dropbox', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'Dropbox', 'baseUrl', 'httpswwwdropboxcom', 'rntttttnnnnChoose', 'from', 'Dropbox', 'Choose', 'from', 'local', 'storage', 'Choose', 'from', 'Dropbox', 'Choose', 'from', 'GoogleDrive', 'var', 'DropboxOtherFile', 'baseUrl', 'httpswwwdropboxcom', 'rntttnnnnChoose', 'from', 'Dropbox', 'Senior', 'Data', 'SciencenSydney', 'Inner', 'NSW', 'Australia', 'Privacy', 'policy', 'Accessibility', 'statement']",year,122500.0
22,Sydney,Casual Pilot Plant Operations Technician,ANSTO,Lucas Heights NSW,"['Careers', 'CentrenHome', 'Page', 'TipsnHow', 'to', 'apply', 'Visiting', 'ANSTOnWhat', 'you', 'should', 'know', 'What', 'ANSTO', 'DoesnGet', 'to', 'know', 'us', 'Job', 'Alert', 'Job', 'Search', 'Jobs', 'List', 'To', 'proceed', 'please', 'enable', 'JavaScript', 'in', 'your', 'internet', 'browser', 'After', 'enabling', 'JavaScript', 'you', 'will', 'need', 'to', 'close', 'and', 'reopen', 'this', 'browser', 'window', 'Casualxa0', 'xa0', 'Part', 'Timexa0', 'xa0', '59k', '67k', 'proratau2019d', '154', 'super', 'Lucas', 'Heightsxa0', 'xa0', 'Worklife', 'balancexa0', 'xa0', 'Health', 'Wellbeing', 'Programs', 'Enhance', 'your', 'technical', 'experience', 'within', 'ANSTO', 'Minerals', 'Install', 'maintain', 'and', 'operate', 'pilot', 'plant', 'and', 'laboratory', 'equipment', 'setups', 'under', 'supervision', 'delivering', 'results', 'to', 'meet', 'projectxa0', 'requirements', 'When', 'performing', 'operational', 'tasks', 'ensure', 'the', 'data', 'obtained', 'is', 'reproducible', 'accurate', 'and', 'appropriately', 'recorded', 'Maintain', 'good', 'housekeeping', 'standards', 'in', 'the', 'pilot', 'plant', 'and', 'laboratories', 'Completion', 'of', 'secondary', 'education', 'technical', 'or', 'mechanical', 'elective', 'would', 'be', 'beneficial', 'Prior', 'experience', 'working', 'within', 'an', 'industrialoperational', 'environment', 'involving', 'chemical', 'or', 'metallurgical', 'processing', 'Ability', 'to', 'follow', 'instructions', 'procedures', 'and', 'policies', 'and', 'in', 'accordance', 'with', 'safety', 'and', 'regulatory', 'requirements', 'Basic', 'computer', 'skills', 'good', 'written', 'and', 'oral', 'communication', 'skills', 'Tertiary', 'qualification', 'Trade', 'certificate', 'or', 'higher', 'in', 'a', 'relevant', 'discipline', 'Extensive', 'experience', 'operating', 'plant', 'and', 'equipment', 'in', 'an', 'industrialoperational', 'environment', 'Experience', 'in', 'the', 'installation', 'operation', 'maintenance', 'and', 'modification', 'of', 'chemical', 'or', 'metallurgical', 'plant', 'or', 'pilot', 'plant', 'equipment', 'Experience', 'working', 'in', 'a', 'laboratory', 'environment', 'is', 'well', 'regarded', 'Worklife', 'balance', 'with', 'generous', 'leave', 'entitlements', 'and', 'flexible', 'conditions', 'Training', 'development', 'and', 'mentoring', 'opportunities', 'Performance', 'based', 'salary', 'increases', 'Start', 'your', 'application', 'by', 'clicking', 'the', 'begin', 'button', 'Login', 'to', 'an', 'existing', 'account', 'or', 'reset', 'your', 'password', 'Preview', 'Application', 'Form', 'Opens', 'in', 'new', 'window']",year,63000.0
23,Sydney,Environmental Scientist - Water Quality,CouncilJobs.com ,Hornsby NSW,"['About', 'Us', 'Employer', 'nHornsby', 'Shire', 'Council', 'Job', 'Type', 'nFull', 'Time', 'Temporary', 'Location', 'nHornsby', 'NSW', 'Region', 'nCapital', 'CityMetropolitan', 'Date', 'Posted', 'n4092017', 'Closing', 'Date', 'n18092017', 'Position', 'n354851', '296', 'Peats', 'Ferry', 'Road', 'HORNSBY', 'NSW', '2077', '9847', '6666', 'Hornsby', 'Shire', 'Council', 'website', 'Labourer', '2', 'Positions']",year,80025.0
25,Sydney,Creative Web Developer - Marketing,Michael Page,North Sydney NSW,"['Searching', 'for', 'a', 'job', 'Job', 'search', 'Submit', 'your', 'CV', 'Global', 'opportunities', 'Salary', 'guide', 'Resume', 'and', 'cover', 'letter', 'advice', 'Jobs', 'in', 'Sydney', 'Jobs', 'in', 'Western', 'Sydney', 'Jobs', 'in', 'Melbourne', 'Jobs', 'in', 'Perth', 'Jobs', 'in', 'Brisbane', 'Looking', 'to', 'hire', 'Recruitment', 'services', 'Contract', 'recruitment', 'Executive', 'recruitment', 'High', 'volumeproject', 'recruitment', 'SME', 'recruitment', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Career', 'advice', 'Management', 'advice', 'Market', 'insights', 'Resume', 'templates', 'Interview', 'advice', 'Resume', 'advice', 'Salary', 'negotiation', 'Promotion', 'advice', 'Staff', 'retention', 'advice', 'AboutnnnnnnAbout', 'usnnWho', 'we', 'arenWhat', 'we', 'donWork', 'for', 'usnMedia', 'releases', 'Who', 'we', 'are', 'What', 'we', 'do', 'Work', 'for', 'us', 'Media', 'releases', 'Join', 'PageGroupnnnnnnJoin', 'PageGroupnnJoin', 'PageGroupnAbout', 'PageGroup', 'nWhy', 'choose', 'usnYour', 'role', 'herenUse', 'your', 'skillsnFAQsnApply', 'now', 'Join', 'PageGroup', 'About', 'PageGroup', 'Why', 'choose', 'us', 'Your', 'role', 'here', 'Use', 'your', 'skills', 'Apply', 'now', 'ContactnnnnnnContact', 'usnnContact', 'usnFind', 'our', 'officesnLooking', 'to', 'hirenSubmit', 'your', 'CVnTimesheet', 'PortalnFeedback', 'Contact', 'us', 'Find', 'our', 'offices', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Timesheet', 'Portal', 'Email', 'Job', 'Save', 'Job', 'Creative', 'web', 'developer', 'Digital', 'marketing', 'experience', 'Work', 'with', 'internal', 'and', 'external', 'teams', 'to', 'deliver', 'an', 'integrated', 'and', 'endtoend', 'advertising', 'solution', 'Develop', 'architecture', 'design', 'build', 'test', 'implementation', 'and', 'integration', 'with', 'upstream', 'downstream', 'systems', 'Execute', 'the', 'product', 'vision', 'working', 'with', 'developers', 'sales', 'and', 'client', 'facing', 'teams', 'Implement', 'changes', 'across', 'the', 'entire', 'technology', 'stack', 'and', 'integration', 'with', 'multiple', 'systems', 'Work', 'across', 'multiple', 'teams', 'including', 'suppliers', 'and', 'third', 'parties', 'Plan', 'and', 'schedule', 'project', 'deliverables', 'goals', 'milestones', 'Intermediate', 'knowledge', 'in', 'web', 'languages', 'HTML', 'CSS', 'JavaScript', 'Server', 'side', 'knowledge', 'of', 'PHPJavanet', 'an', 'advantage', 'Intermediate', 'knowledge', 'in', 'web', 'design', 'tools', 'Adobe', 'Suite', 'Photoshop', 'InDesign', 'Highly', 'proficient', 'in', 'Office', 'Suite', 'Word', 'Excel', 'PowerPoint', 'Experience', 'in', 'developing', 'and', 'administering', 'of', 'information', 'systems', 'including', 'CRM', 'systems', 'preferably', 'Salesforce', 'Demonstrated', 'success', 'in', 'launching', 'digital', 'products', 'Strong', 'communication', 'and', 'negotiation', 'skills', 'Highly', 'organised', 'proactive', 'confident', 'and', 'assertive', 'character', 'Read', 'our', 'Blog', 'Follow', 'us', 'on', 'Facebook', 'Follow', 'us', 'on', 'LinkedIn', 'Watch', 'us', 'on', 'YouTube', 'Change', 'country', 'Unauthorised', 'data', 'breach', 'Page', 'Personnel', 'Australia', 'Page', 'Executive', 'Cookies', 'policy', 'Email', 'disclaimer', 'Investor', 'site', 'PageGroup', 'corporate', 'site', 'Privacy', 'policy', 'Site', 'terms', 'Site', 'map', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Melbourne', 'CBD', 'Melbourne', 'South', 'East', 'Sydney', 'CBD', 'Sydney', 'North', 'Shore', 'Sydney', 'West']",year,90000.0
26,Sydney,Data Analyst,University of New South Wales,Kensington NSW,"['New', 'Window', 'Close']",hour,114045.75
27,Sydney,Data Analyst,Office of State Revenue,Sydney NSW,"['Job', 'Search', 'Job', 'Search', 'My', 'Jobpage', 'Quick', 'Search', 'Advanced', 'Search', 'Jobs', 'Matching', 'My', 'Profile', 'All', 'Jobs', 'My', 'Applications', 'My', 'Job', 'Cart', 'My', 'Saved', 'Searches', 'NSW', 'Government', 'Privacy', 'Security', 'Terms', 'Conditions', 'of', 'Use']",year,97414.5
28,Sydney,Technical Business Analyst,Finite IT Recruitment Solutions,Australia,"['Skip', 'to', 'main', 'menu', 'Skip', 'to', 'user', 'menu', 'Sign', 'inornnnCreate', 'account', 'Sign', 'inor', 'Create', 'account', 'Find', 'a', 'job', 'Job', 'alerts', 'Search', 'recruiters', 'Careers', 'advice', 'Your', 'profile', 'Professional', 'IT', 'Technology', 'jobs', 'in', 'Australia', 'SavennYou', 'need', 'to', 'sign', 'in', 'or', 'create', 'an', 'account', 'to', 'save', 'About', 'Us', 'Contact', 'Us', 'Terms', 'Conditions', 'Privacy', 'Policy', 'Advertise', 'a', 'job']",hour,165750.0
29,Sydney,Analyst/Economist - Budget Strategy Division,NSW Treasury,Sydney NSW,"['Job', 'Search', 'Job', 'Search', 'My', 'Jobpage', 'Quick', 'Search', 'Advanced', 'Search', 'Jobs', 'Matching', 'My', 'Profile', 'All', 'Jobs', 'My', 'Applications', 'My', 'Job', 'Cart', 'My', 'Saved', 'Searches', 'NSW', 'Government', 'Privacy', 'Security', 'Terms', 'Conditions', 'of', 'Use']",year,85575.0
30,Sydney,Campaign Analyst,TAFE Commission,Sydney NSW,"['Job', 'Search', 'Job', 'Search', 'My', 'Jobpage', 'Quick', 'Search', 'Advanced', 'Search', 'Jobs', 'Matching', 'My', 'Profile', 'All', 'Jobs', 'My', 'Applications', 'My', 'Job', 'Cart', 'My', 'Saved', 'Searches', 'NSW', 'Government', 'Privacy', 'Security', 'Terms', 'Conditions', 'of', 'Use']",year,81255.5
31,Sydney,Senior Analyst,The Treasury,Sydney NSW,"['Job', 'Search', 'Job', 'Search', 'My', 'Jobpage', 'Quick', 'Search', 'Advanced', 'Search', 'Jobs', 'Matching', 'My', 'Profile', 'All', 'Jobs', 'My', 'Applications', 'My', 'Job', 'Cart', 'My', 'Saved', 'Searches', 'NSW', 'Government', 'Privacy', 'Security', 'Terms', 'Conditions', 'of', 'Use']",year,85575.0
32,Sydney,Senior Analyst,Australian Catholic University,North Sydney NSW,"['Skip', 'to', 'content', 'Staff', 'directory', 'Careers', 'at', 'ACU', 'Contact', 'us', 'Current', 'students', 'Tutorial', 'Direct', 'Why', 'choose', 'ACU', 'Important', 'dates', 'Identity', 'and', 'Mission', 'Mission', 'and', 'profile', 'Strategic', 'Plan', '20152020', 'Core', 'Curriculum', 'Community', 'engagement', 'Government', 'Policy', 'and', 'Strategy', 'Careers', 'at', 'ACU', 'North', 'Sydney', 'Campus', 'tours', 'ACU', '360', 'Virtual', 'Tour', 'ACU', 'Student', 'Accommodation', 'Venue', 'hire', 'Education', 'and', 'Arts', 'Health', 'Sciences', 'Law', 'and', 'Business', 'Theology', 'and', 'Philosophy', 'Institutes', 'academies', 'and', 'centres', 'ACU', 'Executive', 'Education', 'Employ', 'ACU', 'students', 'or', 'graduates', 'Offer', 'student', 'work', 'placements', 'Advertise', 'a', 'tutoring', 'position', 'What', 'can', 'I', 'study', 'Course', 'information', 'Important', 'dates', 'uParents', 'information', 'uCareer', 'Advisors', 'International', 'agents', 'Application', 'timeframes', 'Respond', 'to', 'an', 'offer', 'at', 'ACU', 'Enrolment', 'and', 'Orientation', 'Entry', 'into', 'ACU', 'Deferring', 'and', 'returning', 'to', 'study', 'Recognition', 'of', 'prior', 'learning', 'Crossinstitutional', 'studies', 'University', 'policies', 'Pathways', 'and', 'entry', 'schemes', 'nn', 'Nonschool', 'leaver', 'entry', 'n', 'Year', '12', 'student', 'entry', 'nn', 'Fees', 'scholarships', 'nn', 'Fees', 'n', 'Scholarships', 'and', 'financial', 'support', 'n', 'Faculty', 'prizes', 'and', 'awards', 'Nonschool', 'leaver', 'entry', 'Year', '12', 'student', 'entry', 'Scholarships', 'and', 'financial', 'support', 'Faculty', 'prizes', 'and', 'awards', 'Entry', 'into', 'ACU', 'nFind', 'out', 'how', 'to', 'apply', 'as', 'an', 'undergraduate', 'postgraduate', 'domestic', 'international', 'or', 'research', 'studentn', 'More', 'about', 'Entry', 'into', 'ACU', 'Student', 'life', 'nn', 'Experience', 'uni', 'before', 'you', 'start', 'n', 'Get', 'creative', 'n', 'Health', 'Sport', 'Wellbeing', 'n', 'Get', 'involved', 'n', 'Elite', 'Athlete', 'and', 'Performer', 'Program', 'n', 'xa0', 'n', 'Student', 'Safety', 'Experience', 'uni', 'before', 'you', 'start', 'Get', 'creative', 'Health', 'Sport', 'Wellbeing', 'Get', 'involved', 'Elite', 'Athlete', 'and', 'Performer', 'Program', 'Student', 'Safety', 'Aboriginal', 'Torres', 'Strait', 'Islander', 'student', 'communities', 'Academic', 'Skills', 'Campus', 'Ministry', 'Career', 'Development', 'Service', 'Counselling', 'service', 'Disability', 'Services', 'Medical', 'Centres', 'Peer', 'Assisted', 'Study', 'Sessions', 'PASS', 'Student', 'advocacy', 'Study', 'overseas', 'nn', 'Full', 'semester', 'exchanges', 'n', 'Short', 'term', 'programs', 'n', 'The', 'Core', 'Curriculum', 'overseas', 'n', 'Other', 'overseas', 'opportunities', 'n', 'Costs', 'and', 'financial', 'support', 'n', 'Visiting', 'ACU', 'from', 'overseas', 'Full', 'semester', 'exchanges', 'Short', 'term', 'programs', 'The', 'Core', 'Curriculum', 'overseas', 'Other', 'overseas', 'opportunities', 'Costs', 'and', 'financial', 'support', 'Visiting', 'ACU', 'from', 'overseas', 'Work', 'experiences', 'nn', 'Workplace', 'experience', 'n', 'Career', 'Development', 'Service', 'n', 'Student', 'jobs', 'on', 'campus', 'n', 'Community', 'Engagement', 'Opportunities', '2017', 'Workplace', 'experience', 'Career', 'Development', 'Service', 'Student', 'jobs', 'on', 'campus', 'Community', 'Engagement', 'Opportunities', '2017', 'Study', 'overseas', 'nInternational', 'study', 'opportunities', 'for', 'studentsn', 'More', 'about', 'Study', 'overseas', 'Getting', 'startednn', 'Why', 'choose', 'ACU', 'n', 'Costs', 'and', 'scholarships', 'n', 'How', 'to', 'apply', 'n', 'Accept', 'your', 'offer', 'n', 'ACU', 'Representatives', 'Why', 'choose', 'ACU', 'Costs', 'and', 'scholarships', 'How', 'to', 'apply', 'Accept', 'your', 'offer', 'ACU', 'Representatives', 'Study', 'optionsnn', 'Study', 'undergraduate', 'n', 'Study', 'postgraduate', 'n', 'Study', 'research', 'n', 'Study', 'English', 'n', 'Study', 'abroad', 'at', 'ACU', 'Study', 'undergraduate', 'Study', 'postgraduate', 'Study', 'research', 'Study', 'English', 'Study', 'abroad', 'at', 'ACU', 'Helpful', 'informationnn', 'Arrival', 'orientation', 'and', 'enrolment', 'n', 'Living', 'in', 'Australia', 'n', 'International', 'partners', 'n', 'Agent', 'portal', 'n', 'Download', 'a', 'brochure', 'Arrival', 'orientation', 'and', 'enrolment', 'Living', 'in', 'Australia', 'International', 'partners', 'Agent', 'portal', 'Download', 'a', 'brochure', 'ACU', 'International', 'nACU', 'is', 'a', 'national', 'public', 'university', 'with', 'courses', 'on', 'offer', 'across', 'Australia', 'open', 'to', 'students', 'of', 'all', 'cultures', 'and', 'religions', 'n', 'More', 'about', 'ACU', 'International', 'About', 'nn', 'News', 'and', 'Events', 'nn', 'Social', 'Media', 'nn', 'RexR', 'Find', 'a', 'supervisor', 'nn', 'Contact', 'News', 'and', 'Events', 'Social', 'Media', 'RexR', 'Find', 'a', 'supervisor', 'Support', 'for', 'researchers', 'nn', 'CRN', 'n', 'Funding', 'n', 'Publishing', 'n', 'Reporting', 'n', 'Managing', 'Data', 'n', 'Candidates', 'Supervision', 'n', 'Ethics', 'n', 'Policies', 'Managing', 'Data', 'Candidates', 'Supervision', 'Research', 'Courses', 'How', 'to', 'apply', 'Managing', 'your', 'candidature', 'Resources', 'for', 'candidates', 'Candidature', 'Training', 'Three', 'Minute', 'Thesis', 'Institute', 'for', 'Health', 'and', 'Ageing', 'Institute', 'for', 'Positive', 'Psychology', 'and', 'Education', 'Institute', 'for', 'Religion', 'and', 'Critical', 'Inquiry', 'Institute', 'for', 'Religion', 'Politics', 'and', 'Society', 'Institute', 'for', 'Social', 'Justice', 'Institute', 'of', 'Child', 'Protection', 'Studies', 'Learning', 'Sciences', 'Institute', 'Australia', 'Mary', 'MacKillop', 'Institute', 'for', 'Health', 'Research', 'PM', 'Glynn', 'Institute', 'Research', 'Courses', 'nACU', 'offers', 'many', 'opportunities', 'to', 'undertake', 'supervised', 'research', 'at', 'either', 'the', 'masters', 'or', 'doctoral', 'level', 'n', 'Learn', 'more', 'about', 'Research', 'Courses', 'Giving', 'nnn', 'High', 'Impact', 'Projects', 'nnAnnual', 'appeal', 'nnnACU', 'Staff', 'Giving', 'program', 'nnnGive', 'now', 'nnnThank', 'you', 'nnNews', 'and', 'events', 'nnContact', 'us', 'High', 'Impact', 'Projects', 'Annual', 'appeal', 'ACU', 'Staff', 'Giving', 'program', 'Give', 'now', 'Thank', 'you', 'News', 'and', 'events', 'Contact', 'us', 'Alumni', 'nn', 'ACU', 'Alumni', 'AwardsnAbout', 'ACU', 'Alumnin', 'Benefits', 'services', 'n', 'n', 'Alumni', 'events', 'n', 'Giving', 'to', 'ACU', 'n', 'Your', 'career', 'n', 'Update', 'your', 'detailsn', 'Contact', 'us', 'ACU', 'Alumni', 'Awards', 'About', 'ACU', 'Alumni', 'Benefits', 'services', 'Alumni', 'events', 'Giving', 'to', 'ACU', 'Your', 'career', 'Update', 'your', 'details', 'Contact', 'us', 'Alumni', 'Network', 'nExpand', 'your', 'personal', 'and', 'professional', 'network', 'by', 'staying', 'in', 'touch', 'with', 'the', 'ACU', 'communityn', 'Learn', 'more', 'about', 'Alumni', 'Network', 'Careers', 'at', 'ACU', 'About', 'ACU', 'Our', 'university', 'Careers', 'at', 'ACU', 'Job', 'vacancies', 'Continuing', 'full', 'time', '1', 'North', 'Sydney', '1', 'Professional', '1', 'Contribute', 'to', 'the', 'PM', 'Glynn', 'Instituteu2019s', 'strategic', 'research', 'priorities', 'Undertake', 'research', 'and', 'analysis', 'of', 'quantitative', 'data', 'from', 'a', 'wide', 'range', 'of', 'resources', 'Full', 'time', 'continuing', 'position', 'based', 'in', 'North', 'Sydney', 'dertake', 'secondary', 'analysis', 'of', 'quantitative', 'data', 'informed', 'by', 'an', 'understanding', 'of', 'perspectives', 'from', 'the', 'social', 'sciences', 'initiate', 'and', 'conduct', 'quantitative', 'and', 'qualitative', 'research', 'in', 'support', 'of', 'the', 'Instituteu2019s', 'research', 'priorities', 'lead', 'specific', 'research', 'projects', 'lead', 'or', 'contribute', 'to', 'the', 'writing', 'of', 'research', 'reports', 'funding', 'applications', 'and', 'collaboration', 'of', 'presentations', 'for', 'project', 'partners', 'and', 'stakeholders', 'post', 'graduate', 'qualifications', 'in', 'an', 'area', 'involving', 'quantitative', 'research', 'such', 'as', 'economics', 'politics', 'sociology', 'of', 'religion', 'demography', 'or', 'statistics', 'excellent', 'quantitative', 'and', 'qualitative', 'research', 'skills', 'extensive', 'experience', 'in', 'public', 'policy', 'work', 'or', 'other', 'relevant', 'areas', 'evidence', 'of', 'ability', 'to', 'show', 'commitment', 'with', 'integrity', 'to', 'the', 'Catholic', 'Identityxa0', 'Mission', 'and', 'ethos', 'of', 'the', 'University', 'excellent', 'interpersonal', 'and', 'communication', 'skills', 'with', 'an', 'ability', 'to', 'communicate', 'with', 'a', 'range', 'of', 'stakeholders', 'Mission', 'and', 'profile', 'Our', 'campuses', 'Faculties', 'Institutes', 'Schools', 'and', 'Centres', 'Community', 'engagement', 'Giving', 'to', 'ACU', 'Careers', 'at', 'ACU', 'University', 'Scholarships', 'Contact', 'us', 'Future', 'undergraduate', 'students', 'Future', 'postgraduate', 'students', 'Non', 'Year', '12', 'TAFE', 'students', 'Aboriginal', 'and', 'Torres', 'Strait', 'Islander', 'Student', 'Communities', 'International', 'students', 'ACU', 'Executive', 'Education', 'uParents', 'information', 'uCareer', 'Advisors', 'Suppliers', 'and', 'tenders', 'Employers', 'and', 'community', 'Registered', 'training', 'organisations', 'Alumni', 'ACU', 'graduates', 'Student', 'Connect', 'Research', 'degrees', 'Other', 'courses', 'ACUcom', 'u2013rnttttVET', 'Scholarships', 'and', 'financial', 'aid', 'Apply', 'to', 'ACU', 'Law', 'and', 'Business', 'Education', 'and', 'Arts', 'Health', 'Sciences', 'Theology', 'and', 'Philosophy', 'Institutes', 'and', 'centres', 'ACU', 'Executive', 'Education', 'Emergency', 'Safety']",year,112022.0
